source_ip,destination_ip,destination_port,protocol,bytes_in,bytes_out,action,timestamp,connection_count,label,request_uri,user_agent
192.168.6.135,192.168.2.241,22,UDP,224,211,ALLOW,2025-09-28T02:10:41.700834Z,5,normal,,
18.12.170.59,192.168.2.251,500,TCP,26,14,ALLOW,2025-09-24T01:52:40.713227Z,1,port_scan,,
192.168.8.138,192.168.9.70,53,TCP,507,290,ALLOW,2025-09-23T01:41:51.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,174,52,ALLOW,2025-09-25T03:39:20.716190Z,10,brute_force,,
41.179.109.88,192.168.5.121,443,TCP,21,0,ALLOW,2025-09-26T02:03:12.712017Z,98,dos_attack,,
41.179.109.88,192.168.5.121,443,TCP,10,0,DROP,2025-09-26T01:54:24.712017Z,73,dos_attack,,
137.187.63.42,192.168.2.73,22,SSH,98,94,DENY,2025-09-25T02:09:52.716190Z,42,brute_force,,
192.168.2.232,208.67.222.222,443,TCP,266,461,ALLOW,2025-09-28T23:37:49.700834Z,3,normal,,
192.168.1.163,192.168.9.245,443,TCP,220,223,ALLOW,2025-09-23T01:10:17.700834Z,4,normal,,
192.168.4.247,192.168.7.241,53,TCP,820,230,ALLOW,2025-09-23T05:45:49.700834Z,4,normal,,
192.168.10.73,192.168.3.126,80,UDP,3534,1309,ALLOW,2025-09-23T10:43:10.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,421,243,ALLOW,2025-09-27T02:52:40.714579Z,5,sql_injection,/login.php?user=admin' or '1'='1,Mozilla/5.0 (compatible; sqlmap)
192.168.3.27,192.168.7.134,22,TCP,3101,764,ALLOW,2025-09-22T14:59:34.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,175,97,DENY,2025-09-25T01:56:40.716190Z,30,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,140,98,ALLOW,2025-09-25T02:24:49.716190Z,24,brute_force,,
18.12.170.59,192.168.2.251,960,TCP,29,48,ALLOW,2025-09-24T01:52:38.713227Z,1,port_scan,,
192.168.6.28,192.168.1.52,53,UDP,370,287,ALLOW,2025-09-28T00:42:10.700834Z,1,normal,,
192.168.8.138,192.168.4.85,443,TCP,3870,1751,ALLOW,2025-09-22T10:15:41.700834Z,4,normal,,
192.168.5.181,192.168.1.176,22,UDP,222,376,ALLOW,2025-09-23T18:59:21.700834Z,4,normal,,
192.168.3.139,192.168.9.70,443,TCP,3912,1317,ALLOW,2025-09-26T17:23:41.700834Z,2,normal,,
192.168.8.64,192.168.8.218,443,TCP,418,223,ALLOW,2025-09-27T22:00:08.700834Z,4,normal,,
192.168.10.162,192.168.7.188,22,TCP,514,20,ALLOW,2025-09-28T15:36:19.700834Z,2,normal,,
192.168.7.134,192.168.9.245,53,TCP,265,214,ALLOW,2025-09-22T05:17:38.700834Z,3,normal,,
41.203.175.109,192.168.5.71,80,HTTP,280,409,ALLOW,2025-09-27T02:43:23.714579Z,3,sql_injection,/product.php?id=1 UNION SELECT password FROM users,Mozilla/5.0 (compatible; sqlmap)
192.168.9.43,192.168.3.27,80,TCP,3528,878,ALLOW,2025-09-25T15:57:07.700834Z,5,normal,,
192.168.6.15,192.168.5.181,22,TCP,667,195,ALLOW,2025-09-27T18:36:35.700834Z,5,normal,,
192.168.2.241,192.168.9.50,443,TCP,880,480,ALLOW,2025-09-27T13:04:31.700834Z,5,normal,,
192.168.9.206,208.67.222.222,53,TCP,291,268,ALLOW,2025-09-25T05:56:47.700834Z,3,normal,,
18.12.170.59,192.168.2.251,780,TCP,17,46,DROP,2025-09-24T01:57:06.713227Z,1,port_scan,,
192.168.6.214,192.168.9.124,22,UDP,568,32,ALLOW,2025-09-23T04:49:26.700834Z,2,normal,,
192.168.4.160,192.168.9.25,443,UDP,3641,1557,ALLOW,2025-09-25T16:48:32.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,114,23,ALLOW,2025-09-25T02:55:05.716190Z,48,brute_force,,
192.168.9.245,192.168.7.134,53,TCP,633,54,ALLOW,2025-09-25T00:17:13.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,60,0,DROP,2025-09-26T01:54:19.712017Z,163,dos_attack,,
192.168.1.71,192.168.8.64,443,TCP,744,422,ALLOW,2025-09-29T01:31:50.700834Z,2,normal,,
18.12.170.59,192.168.2.251,490,TCP,9,1,REJECT,2025-09-24T02:03:55.713227Z,1,port_scan,,
192.168.3.118,192.168.6.205,80,TCP,1677,706,ALLOW,2025-09-22T14:37:25.700834Z,2,normal,,
192.168.9.43,192.168.8.64,53,UDP,804,350,ALLOW,2025-09-24T01:24:24.700834Z,3,normal,,
192.168.8.49,192.168.6.214,443,UDP,602,78,ALLOW,2025-09-26T03:24:23.700834Z,2,normal,,
192.168.5.112,91.54.172.69,22,TCP,478,42072,ALLOW,2025-09-28T04:37:28.715521Z,1,data_exfiltration,,
192.168.6.38,192.168.1.38,53,TCP,347,119,ALLOW,2025-09-24T21:38:10.700834Z,4,normal,,
192.168.10.252,192.168.4.160,22,TCP,836,65,ALLOW,2025-09-24T07:03:26.700834Z,2,normal,,
192.168.5.138,1.1.1.1,53,TCP,478,298,ALLOW,2025-09-28T05:24:45.700834Z,5,normal,,
192.168.9.203,192.168.5.181,22,TCP,138,274,ALLOW,2025-09-25T08:55:49.700834Z,3,normal,,
192.168.9.224,192.168.7.100,53,TCP,3472,1856,ALLOW,2025-09-26T14:40:58.700834Z,2,normal,,
192.168.5.121,192.168.4.247,53,TCP,651,380,ALLOW,2025-09-24T21:32:59.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,50,0,ALLOW,2025-09-26T01:51:24.712017Z,193,dos_attack,,
137.187.63.42,192.168.2.73,22,SSH,113,99,ALLOW,2025-09-25T03:19:04.716190Z,26,brute_force,,
192.168.8.231,192.168.7.241,443,TCP,658,37,ALLOW,2025-09-22T21:27:03.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,51,99,DENY,2025-09-25T01:57:22.716190Z,11,brute_force,,
192.168.3.126,192.168.6.135,443,UDP,535,236,ALLOW,2025-09-27T16:50:00.700834Z,2,normal,,
192.168.2.34,192.168.6.214,443,TCP,2715,1062,ALLOW,2025-09-26T17:59:44.700834Z,5,normal,,
192.168.5.112,91.54.172.69,22,TCP,447,54714,ALLOW,2025-09-28T05:20:24.715521Z,3,data_exfiltration,,
192.168.8.64,192.168.7.10,22,TCP,731,224,ALLOW,2025-09-24T23:38:19.700834Z,3,normal,,
192.168.1.159,192.168.6.234,53,UDP,494,416,ALLOW,2025-09-26T21:55:49.700834Z,4,normal,,
192.168.4.49,192.168.2.241,22,TCP,287,449,ALLOW,2025-09-23T06:18:14.700834Z,3,normal,,
192.168.6.214,192.168.10.151,22,UDP,131,484,ALLOW,2025-09-27T18:13:47.700834Z,2,normal,,
192.168.4.160,192.168.8.218,53,TCP,185,479,ALLOW,2025-09-25T18:25:17.700834Z,2,normal,,
192.168.5.112,91.54.172.69,22,TCP,115,98408,ALLOW,2025-09-28T02:04:07.715521Z,1,data_exfiltration,,
192.168.4.11,192.168.3.126,53,TCP,1859,1802,ALLOW,2025-09-25T17:19:46.700834Z,5,normal,,
192.168.10.151,192.168.7.10,80,TCP,3720,162,ALLOW,2025-09-23T14:59:54.700834Z,1,normal,,
192.168.4.85,192.168.1.71,22,TCP,133,318,ALLOW,2025-09-23T21:39:01.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,132,89,DENY,2025-09-25T02:00:49.716190Z,49,brute_force,,
192.168.10.162,192.168.1.140,53,UDP,667,120,ALLOW,2025-09-28T17:03:51.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,91,23,DENY,2025-09-25T02:18:34.716190Z,23,brute_force,,
41.179.109.88,192.168.5.121,443,TCP,92,0,DROP,2025-09-26T01:53:24.712017Z,83,dos_attack,,
192.168.1.176,192.168.9.52,53,TCP,699,329,ALLOW,2025-09-25T04:48:29.700834Z,2,normal,,
192.168.8.64,192.168.1.230,22,TCP,554,471,ALLOW,2025-09-24T02:18:02.700834Z,1,normal,,
192.168.6.28,192.168.1.71,443,TCP,4477,1237,ALLOW,2025-09-26T11:26:36.700834Z,2,normal,,
41.179.109.88,192.168.5.121,443,TCP,2,0,DROP,2025-09-26T02:11:37.712017Z,181,dos_attack,,
192.168.8.138,192.168.2.232,53,TCP,735,73,ALLOW,2025-09-28T07:58:06.700834Z,4,normal,,
192.168.7.100,192.168.7.10,53,TCP,412,452,ALLOW,2025-09-28T12:36:05.700834Z,3,normal,,
18.12.170.59,192.168.2.251,760,TCP,7,5,REJECT,2025-09-24T02:05:16.713227Z,1,port_scan,,
192.168.5.112,91.54.172.69,443,TCP,489,87912,ALLOW,2025-09-28T03:52:54.715521Z,1,data_exfiltration,,
192.168.4.192,192.168.6.214,22,TCP,803,146,ALLOW,2025-09-26T18:05:15.700834Z,3,normal,,
192.168.6.234,192.168.1.230,443,TCP,568,155,ALLOW,2025-09-28T14:26:54.700834Z,2,normal,,
192.168.1.71,192.168.2.73,443,TCP,87,396,ALLOW,2025-09-24T21:42:47.700834Z,4,normal,,
18.12.170.59,192.168.2.251,420,TCP,6,19,ALLOW,2025-09-24T01:51:44.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,22,0,ALLOW,2025-09-26T02:03:09.712017Z,121,dos_attack,,
18.12.170.59,192.168.2.251,890,TCP,47,22,REJECT,2025-09-24T01:56:01.713227Z,1,port_scan,,
192.168.7.77,192.168.9.245,53,TCP,754,378,ALLOW,2025-09-28T09:02:59.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,197,63,DENY,2025-09-25T02:01:29.716190Z,43,brute_force,,
18.12.170.59,192.168.2.251,420,TCP,28,48,REJECT,2025-09-24T01:53:29.713227Z,1,port_scan,,
192.168.10.198,192.168.4.11,80,TCP,3050,1691,ALLOW,2025-09-22T13:20:24.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,176,75,DENY,2025-09-25T02:14:04.716190Z,13,brute_force,,
192.168.1.52,192.168.1.52,443,TCP,552,182,ALLOW,2025-09-26T20:44:07.700834Z,3,normal,,
192.168.9.43,192.168.3.126,80,TCP,916,823,ALLOW,2025-09-23T17:50:24.700834Z,1,normal,,
18.12.170.59,192.168.2.251,870,TCP,32,43,ALLOW,2025-09-24T01:55:19.713227Z,1,port_scan,,
192.168.9.124,1.1.1.1,22,TCP,479,288,ALLOW,2025-09-22T21:34:21.700834Z,2,normal,,
192.168.1.176,192.168.8.83,53,UDP,804,498,ALLOW,2025-09-25T21:17:03.700834Z,2,normal,,
18.12.170.59,192.168.2.251,600,TCP,44,21,ALLOW,2025-09-24T01:55:54.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,76,0,DROP,2025-09-26T02:13:24.712017Z,51,dos_attack,,
192.168.2.251,192.168.9.245,22,TCP,546,364,ALLOW,2025-09-24T22:14:08.700834Z,1,normal,,
192.168.4.58,192.168.8.83,22,TCP,687,407,ALLOW,2025-09-28T08:51:27.700834Z,1,normal,,
192.168.4.52,192.168.8.83,443,TCP,774,32,ALLOW,2025-09-23T03:38:14.700834Z,5,normal,,
192.168.2.191,192.168.2.25,53,TCP,671,355,ALLOW,2025-09-27T07:03:54.700834Z,4,normal,,
192.168.1.68,1.1.1.1,443,TCP,3373,1591,ALLOW,2025-09-22T14:45:12.700834Z,1,normal,,
192.168.7.10,192.168.2.241,443,TCP,122,179,ALLOW,2025-09-25T01:09:41.700834Z,1,normal,,
192.168.9.35,192.168.4.52,22,UDP,764,333,ALLOW,2025-09-27T05:54:14.700834Z,1,normal,,
192.168.10.252,192.168.4.58,443,TCP,659,498,ALLOW,2025-09-23T02:26:05.700834Z,4,normal,,
192.168.7.241,192.168.3.27,80,TCP,2423,985,ALLOW,2025-09-23T11:33:27.700834Z,4,normal,,
192.168.1.176,192.168.4.49,443,UDP,295,108,ALLOW,2025-09-23T01:29:55.700834Z,1,normal,,
192.168.9.203,192.168.1.140,53,TCP,245,63,ALLOW,2025-09-22T04:48:28.700834Z,4,normal,,
192.168.1.68,192.168.9.52,22,UDP,532,31,ALLOW,2025-09-25T18:43:23.700834Z,2,normal,,
192.168.6.38,192.168.9.224,53,TCP,761,112,ALLOW,2025-09-24T06:28:24.700834Z,3,normal,,
192.168.1.163,192.168.7.58,443,UDP,818,150,ALLOW,2025-09-25T16:46:42.700834Z,2,normal,,
192.168.4.247,192.168.1.68,443,UDP,1869,1715,ALLOW,2025-09-24T14:11:24.700834Z,5,normal,,
192.168.4.11,192.168.8.216,443,TCP,510,258,ALLOW,2025-09-23T08:37:34.700834Z,5,normal,,
192.168.4.58,192.168.2.25,22,TCP,575,471,ALLOW,2025-09-25T06:02:11.700834Z,4,normal,,
192.168.8.73,192.168.9.25,443,TCP,806,358,ALLOW,2025-09-26T06:21:26.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,153,100,DENY,2025-09-25T02:04:08.716190Z,26,brute_force,,
192.168.7.115,192.168.9.203,443,TCP,1879,958,ALLOW,2025-09-22T11:22:49.700834Z,1,normal,,
192.168.2.34,192.168.5.181,443,TCP,783,457,ALLOW,2025-09-26T21:38:53.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,167,66,DENY,2025-09-25T01:53:40.716190Z,22,brute_force,,
192.168.2.73,192.168.3.42,22,UDP,3387,128,ALLOW,2025-09-23T12:56:16.700834Z,4,normal,,
192.168.9.206,192.168.2.232,443,TCP,937,256,ALLOW,2025-09-27T06:41:37.700834Z,4,normal,,
192.168.9.25,192.168.2.227,443,UDP,336,1816,ALLOW,2025-09-26T16:27:41.700834Z,4,normal,,
192.168.2.73,192.168.2.232,22,UDP,296,189,ALLOW,2025-09-28T01:03:14.700834Z,5,normal,,
192.168.2.204,192.168.9.124,22,TCP,743,101,ALLOW,2025-09-25T05:49:01.700834Z,1,normal,,
192.168.1.140,192.168.9.206,443,TCP,55,199,ALLOW,2025-09-26T08:55:47.700834Z,3,normal,,
192.168.9.35,192.168.8.218,443,TCP,167,70,ALLOW,2025-09-25T04:45:34.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,605,184,DROP,2025-09-27T03:02:34.714579Z,1,sql_injection,/search.php?q='; DROP TABLE users; --,Mozilla/5.0 (compatible; sqlmap)
192.168.1.176,192.168.1.140,53,TCP,3452,1477,ALLOW,2025-09-24T13:43:19.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,71,84,DROP,2025-09-25T02:23:20.716190Z,35,brute_force,,
192.168.1.52,192.168.7.196,53,UDP,242,184,ALLOW,2025-09-29T00:21:29.700834Z,1,normal,,
18.12.170.59,192.168.2.251,560,TCP,28,33,DROP,2025-09-24T01:55:34.713227Z,1,port_scan,,
192.168.1.68,192.168.3.148,53,UDP,698,337,ALLOW,2025-09-28T07:59:14.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,55,97,DROP,2025-09-25T02:30:43.716190Z,45,brute_force,,
192.168.1.68,192.168.9.179,53,TCP,609,279,ALLOW,2025-09-22T03:06:06.700834Z,4,normal,,
192.168.9.179,192.168.9.50,443,TCP,757,263,ALLOW,2025-09-28T19:33:28.700834Z,4,normal,,
41.179.109.88,192.168.5.121,443,TCP,13,0,ALLOW,2025-09-26T02:11:34.712017Z,167,dos_attack,,
192.168.8.49,192.168.2.31,22,TCP,316,215,ALLOW,2025-09-28T18:00:22.700834Z,4,normal,,
18.12.170.59,192.168.2.251,890,TCP,26,26,REJECT,2025-09-24T01:56:52.713227Z,1,port_scan,,
192.168.4.11,192.168.5.121,443,TCP,461,354,ALLOW,2025-09-24T04:25:19.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,914,368,ALLOW,2025-09-27T03:17:28.714579Z,10,sql_injection,/search.php?q='; DROP TABLE users; --,Mozilla/5.0 (compatible; sqlmap)
18.12.170.59,192.168.2.251,580,TCP,37,26,REJECT,2025-09-24T01:54:48.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,3,0,DROP,2025-09-26T02:00:20.712017Z,85,dos_attack,,
192.168.9.203,192.168.1.140,53,TCP,168,56,ALLOW,2025-09-27T23:08:07.700834Z,5,normal,,
192.168.8.64,192.168.1.38,443,TCP,3514,959,ALLOW,2025-09-22T15:54:02.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,197,39,DROP,2025-09-25T02:05:01.716190Z,19,brute_force,,
41.203.175.109,192.168.5.71,80,HTTP,684,464,DROP,2025-09-27T03:55:57.714579Z,9,sql_injection,/product.php?id=1 UNION SELECT password FROM users,sqlmap/1.4.12
192.168.9.203,192.168.5.145,22,TCP,567,254,ALLOW,2025-09-23T04:04:47.700834Z,1,normal,,
192.168.9.165,192.168.8.72,80,TCP,4013,283,ALLOW,2025-09-22T16:48:56.700834Z,1,normal,,
41.179.109.88,192.168.5.121,443,TCP,16,0,DROP,2025-09-26T02:01:20.712017Z,165,dos_attack,,
192.168.3.139,192.168.6.38,53,TCP,194,83,ALLOW,2025-09-28T19:04:36.700834Z,5,normal,,
192.168.1.254,192.168.10.157,443,TCP,687,293,ALLOW,2025-09-27T17:59:18.700834Z,1,normal,,
192.168.6.38,192.168.9.245,443,TCP,885,271,ALLOW,2025-09-22T03:43:16.700834Z,4,normal,,
192.168.8.216,192.168.9.203,22,UDP,460,322,ALLOW,2025-09-28T13:01:28.700834Z,5,normal,,
192.168.10.157,192.168.2.241,80,TCP,2133,610,ALLOW,2025-09-26T17:53:32.700834Z,4,normal,,
192.168.5.181,192.168.4.160,22,TCP,399,100,ALLOW,2025-09-27T04:08:10.700834Z,5,normal,,
192.168.1.176,192.168.8.72,53,TCP,813,45,ALLOW,2025-09-27T20:27:13.700834Z,1,normal,,
41.179.109.88,192.168.5.121,443,TCP,64,0,ALLOW,2025-09-26T01:53:17.712017Z,130,dos_attack,,
18.12.170.59,192.168.2.251,700,TCP,32,4,REJECT,2025-09-24T02:14:14.713227Z,1,port_scan,,
192.168.4.192,192.168.2.251,53,TCP,379,444,ALLOW,2025-09-23T20:26:51.700834Z,4,normal,,
18.12.170.59,192.168.2.251,900,TCP,40,28,ALLOW,2025-09-24T02:10:56.713227Z,1,port_scan,,
192.168.8.252,192.168.5.71,22,TCP,289,58,ALLOW,2025-09-27T13:43:35.700834Z,2,normal,,
18.12.170.59,192.168.2.251,990,TCP,6,18,ALLOW,2025-09-24T01:59:09.713227Z,1,port_scan,,
192.168.1.71,192.168.4.192,443,TCP,3170,932,ALLOW,2025-09-25T15:18:02.700834Z,5,normal,,
192.168.2.232,192.168.9.203,53,TCP,2567,299,ALLOW,2025-09-25T13:46:00.700834Z,5,normal,,
192.168.8.72,192.168.1.182,22,UDP,130,211,ALLOW,2025-09-25T07:42:54.700834Z,2,normal,,
192.168.2.241,192.168.9.203,443,UDP,142,978,ALLOW,2025-09-25T16:38:18.700834Z,3,normal,,
192.168.10.162,192.168.5.71,80,TCP,2961,789,ALLOW,2025-09-23T09:56:11.700834Z,4,normal,,
192.168.5.225,192.168.8.83,53,TCP,4206,614,ALLOW,2025-09-25T17:54:36.700834Z,4,normal,,
192.168.4.85,192.168.3.42,53,TCP,90,216,ALLOW,2025-09-24T05:17:41.700834Z,4,normal,,
18.12.170.59,192.168.2.251,370,TCP,38,22,REJECT,2025-09-24T01:51:39.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,45,0,DROP,2025-09-26T01:57:32.712017Z,112,dos_attack,,
192.168.4.58,192.168.10.27,22,TCP,373,80,ALLOW,2025-09-28T03:02:13.700834Z,1,normal,,
18.12.170.59,192.168.2.251,660,TCP,21,15,REJECT,2025-09-24T02:00:12.713227Z,1,port_scan,,
192.168.9.245,192.168.7.115,80,TCP,4934,729,ALLOW,2025-09-23T14:37:22.700834Z,5,normal,,
192.168.1.254,192.168.5.181,22,UDP,923,305,ALLOW,2025-09-27T09:37:34.700834Z,5,normal,,
192.168.8.72,192.168.6.24,443,UDP,351,133,ALLOW,2025-09-22T06:52:24.700834Z,3,normal,,
192.168.4.85,192.168.7.134,443,TCP,771,908,ALLOW,2025-09-22T13:25:36.700834Z,3,normal,,
192.168.10.198,192.168.8.231,443,TCP,669,98,ALLOW,2025-09-28T23:04:23.700834Z,3,normal,,
192.168.10.73,192.168.9.25,22,TCP,813,437,ALLOW,2025-09-25T02:40:32.700834Z,2,normal,,
192.168.3.139,192.168.10.118,53,TCP,733,177,ALLOW,2025-09-27T23:35:35.700834Z,5,normal,,
18.12.170.59,192.168.2.251,730,TCP,15,49,REJECT,2025-09-24T02:14:29.713227Z,1,port_scan,,
192.168.1.163,192.168.10.157,80,TCP,4939,504,ALLOW,2025-09-23T14:38:26.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,9,0,DROP,2025-09-26T02:06:00.712017Z,69,dos_attack,,
18.12.170.59,192.168.2.251,680,TCP,13,18,ALLOW,2025-09-24T01:52:10.713227Z,1,port_scan,,
192.168.7.77,192.168.7.115,443,TCP,844,327,ALLOW,2025-09-24T22:48:27.700834Z,4,normal,,
192.168.7.58,192.168.10.73,443,TCP,1753,949,ALLOW,2025-09-23T17:58:48.700834Z,2,normal,,
192.168.4.160,192.168.8.231,22,TCP,403,199,ALLOW,2025-09-22T05:24:06.700834Z,2,normal,,
18.12.170.59,192.168.2.251,3389,TCP,19,40,REJECT,2025-09-24T01:54:30.713227Z,1,port_scan,,
192.168.8.64,192.168.9.50,443,UDP,324,98,ALLOW,2025-09-22T23:15:41.700834Z,4,normal,,
41.179.109.88,192.168.5.121,443,TCP,46,0,DROP,2025-09-26T01:56:48.712017Z,130,dos_attack,,
192.168.6.28,192.168.4.160,53,UDP,717,406,ALLOW,2025-09-27T08:48:03.700834Z,2,normal,,
192.168.10.162,192.168.4.26,22,TCP,955,175,ALLOW,2025-09-27T09:52:49.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,931,290,DROP,2025-09-27T02:38:26.714579Z,8,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",Mozilla/5.0 (compatible; sqlmap)
41.203.175.109,192.168.5.71,80,HTTP,355,348,ALLOW,2025-09-27T02:02:24.714579Z,8,sql_injection,/product.php?id=1 UNION SELECT password FROM users,Mozilla/5.0 (compatible; sqlmap)
18.12.170.59,192.168.2.251,160,TCP,3,41,REJECT,2025-09-24T01:51:18.713227Z,1,port_scan,,
18.12.170.59,192.168.2.251,820,TCP,8,26,ALLOW,2025-09-24T01:55:04.713227Z,1,port_scan,,
192.168.9.35,192.168.3.27,443,TCP,860,74,ALLOW,2025-09-22T05:46:56.700834Z,1,normal,,
192.168.8.72,192.168.1.38,443,UDP,1740,1268,ALLOW,2025-09-24T11:50:21.700834Z,4,normal,,
192.168.1.254,192.168.1.68,80,TCP,1067,1629,ALLOW,2025-09-23T14:49:20.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,103,57,DENY,2025-09-25T02:11:52.716190Z,49,brute_force,,
192.168.8.73,192.168.7.188,53,TCP,933,270,ALLOW,2025-09-25T06:16:01.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,13,0,DROP,2025-09-26T02:17:28.712017Z,103,dos_attack,,
192.168.8.138,192.168.1.159,53,TCP,361,443,ALLOW,2025-09-23T23:45:35.700834Z,2,normal,,
192.168.5.112,91.54.172.69,443,TCP,176,37057,ALLOW,2025-09-28T04:49:40.715521Z,2,data_exfiltration,,
192.168.10.252,192.168.9.206,53,UDP,337,128,ALLOW,2025-09-28T07:43:19.700834Z,3,normal,,
18.12.170.59,192.168.2.251,140,TCP,18,42,DROP,2025-09-24T01:56:55.713227Z,1,port_scan,,
18.12.170.59,192.168.2.251,830,TCP,19,19,DROP,2025-09-24T01:53:46.713227Z,1,port_scan,,
192.168.4.192,192.168.6.28,443,TCP,143,384,ALLOW,2025-09-26T01:19:40.700834Z,5,normal,,
192.168.10.252,192.168.3.81,80,UDP,2547,435,ALLOW,2025-09-25T10:29:58.700834Z,1,normal,,
18.12.170.59,192.168.2.251,290,TCP,18,46,DROP,2025-09-24T01:53:19.713227Z,1,port_scan,,
192.168.1.254,1.1.1.1,53,TCP,213,31,ALLOW,2025-09-26T05:05:23.700834Z,2,normal,,
18.12.170.59,192.168.2.251,20,TCP,7,4,DROP,2025-09-24T01:54:34.713227Z,1,port_scan,,
192.168.3.139,192.168.3.27,22,TCP,523,314,ALLOW,2025-09-28T00:51:11.700834Z,3,normal,,
192.168.8.252,192.168.10.252,443,UDP,782,260,ALLOW,2025-09-26T02:54:45.700834Z,1,normal,,
192.168.5.112,192.168.1.182,443,TCP,522,346,ALLOW,2025-09-23T19:32:13.700834Z,1,normal,,
192.168.9.179,192.168.3.148,443,TCP,2523,539,ALLOW,2025-09-23T16:30:22.700834Z,4,normal,,
192.168.9.245,192.168.5.138,443,TCP,4076,442,ALLOW,2025-09-24T12:42:39.700834Z,4,normal,,
192.168.8.83,192.168.4.49,443,TCP,319,395,ALLOW,2025-09-28T14:44:05.700834Z,1,normal,,
41.179.109.88,192.168.5.121,443,TCP,60,0,ALLOW,2025-09-26T01:56:52.712017Z,156,dos_attack,,
192.168.7.10,192.168.5.112,53,TCP,744,292,ALLOW,2025-09-22T08:35:04.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,146,27,DROP,2025-09-25T01:52:13.716190Z,13,brute_force,,
192.168.2.73,192.168.10.151,443,UDP,2073,862,ALLOW,2025-09-22T11:45:08.700834Z,4,normal,,
192.168.5.112,91.54.172.69,21,TCP,361,62354,ALLOW,2025-09-28T03:57:04.715521Z,3,data_exfiltration,,
41.203.175.109,192.168.5.71,80,HTTP,373,105,ALLOW,2025-09-27T03:20:33.714579Z,6,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",sqlmap/1.4.12
41.203.175.109,192.168.5.71,80,HTTP,565,313,ALLOW,2025-09-27T02:53:08.714579Z,8,sql_injection,/product.php?id=1 UNION SELECT password FROM users,curl/7.68.0
41.179.109.88,192.168.5.121,443,TCP,91,0,DROP,2025-09-26T01:51:34.712017Z,149,dos_attack,,
18.12.170.59,192.168.2.251,800,TCP,26,16,ALLOW,2025-09-24T01:55:52.713227Z,1,port_scan,,
192.168.8.231,192.168.4.49,443,TCP,537,129,ALLOW,2025-09-27T05:36:30.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,77,0,DROP,2025-09-26T01:56:34.712017Z,104,dos_attack,,
18.12.170.59,192.168.2.251,60,TCP,3,7,REJECT,2025-09-24T01:58:20.713227Z,1,port_scan,,
192.168.1.140,192.168.6.122,22,UDP,585,284,ALLOW,2025-09-28T02:26:30.700834Z,3,normal,,
41.179.109.88,192.168.5.121,443,TCP,42,0,DROP,2025-09-26T01:51:46.712017Z,178,dos_attack,,
192.168.9.179,192.168.9.70,443,TCP,2033,1644,ALLOW,2025-09-23T14:37:05.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,196,89,DROP,2025-09-25T03:11:11.716190Z,30,brute_force,,
18.12.170.59,192.168.2.251,240,TCP,32,13,REJECT,2025-09-24T02:01:39.713227Z,1,port_scan,,
137.187.63.42,192.168.2.73,22,SSH,134,42,DENY,2025-09-25T03:25:32.716190Z,24,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,131,27,DROP,2025-09-25T03:20:54.716190Z,14,brute_force,,
192.168.9.25,192.168.2.73,53,TCP,556,229,ALLOW,2025-09-28T05:04:14.700834Z,4,normal,,
192.168.7.10,192.168.1.52,22,TCP,168,252,ALLOW,2025-09-23T02:57:44.700834Z,3,normal,,
